instance_id,run_name,run_version,model,reasoning_effort,inference_mode,paper_compliant,score,resolved,almost_resolved,evaluator_problem,error_code,n_system_errors,n_warnings,n_resolved_tests,n_tests,calls,wall_clock_seconds,estimated_cost_usd,host_system,host_machine,docker_cpus,docker_memory,pricing_source,prompt,prompt_path,prompt_sha256
dalance__amber.69a0f52,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-dalance-amber,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.720353982300885,False,False,False,,0,0,407,565,42,524,2.3595,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
drew-alleman__datasurgeon.d257cee,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-drew-alleman-datasurgeon,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.30876494023904383,False,False,False,,0,0,155,502,56,597,2.8863,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
ekzhang__bore.8e059cd,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-ekzhang-bore,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.7715736040609137,False,False,True,,0,0,304,394,81,698,3.6859,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
esubaalew__run.0fb9dec,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-esubaalew-run,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.7920792079207921,False,False,False,,0,0,960,1212,72,718,3.8336,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
filosottile__age.706dfc1,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-filosottile-age,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.5029585798816568,False,False,False,,0,0,340,676,62,820,4.868,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
go-critic__go-critic.9aea378,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-go-critic-go-critic,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.3894523326572008,False,False,False,,0,0,192,493,67,700,3.8316,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
halitechallenge__halite.822cfb6,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-halitechallenge-halite,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.8545454545454545,False,False,False,,0,0,235,275,69,673,3.1714,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
hush-shell__hush.560c33a,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-hush-shell-hush,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.08326394671107411,False,False,False,,0,0,100,1201,83,1076,6.1386,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
ivanceras__svgbob.6d00ad9,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-ivanceras-svgbob,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.3474576271186441,False,False,False,,0,0,164,472,62,774,4.2592,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
johanneskaufmann__html-to-markdown.3006818,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-johanneskaufmann-html-to-markdown,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.23502824858757063,False,False,False,,0,0,208,885,57,832,4.0944,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
junegunn__fzf.b56d614,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-junegunn-fzf,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.7922497308934338,False,False,False,,0,0,1472,1858,49,755,3.6717,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
kyoh86__richgo.313114f,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-kyoh86-richgo,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.19963369963369965,False,False,False,,0,0,109,546,60,753,3.4834,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
luajit__luajit.a553b3d,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-luajit-luajit,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.5776879002359285,False,False,False,,0,0,1714,2967,61,828,4.3521,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
mgdm__htmlq.6e31bc8,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-mgdm-htmlq,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.9374570446735395,False,False,False,,0,0,1364,1455,78,912,4.4748,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
mkj__dropbear.75f699b,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-mkj-dropbear,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.46755162241887904,False,False,False,,0,0,317,678,52,544,2.7675,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
nikoladucak__caps-log.2cf2d1e,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-nikoladucak-caps-log,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.46098003629764067,False,False,False,,0,0,254,551,100,861,8.599,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
nukesor__pueue.8b9d6fe,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-nukesor-pueue,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.13009404388714735,False,False,False,,0,0,83,638,69,864,5.6591,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
oppiliappan__statix.e9df54c,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-oppiliappan-statix,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.5300613496932516,False,False,False,,0,0,432,815,63,807,4.2148,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
parcel-bundler__lightningcss.aa2ed1e,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-parcel-bundler-lightningcss,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.21357850070721357,False,False,False,,0,0,604,2828,57,733,3.6548,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
pls-rs__pls.4e1ae50,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-pls-rs-pls,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.6265060240963856,False,False,False,,0,0,208,332,58,719,3.6521,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
rcoh__angle-grinder.9c2fc88,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-rcoh-angle-grinder,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.1256637168141593,False,False,False,,0,0,142,1130,74,888,5.0678,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
rs__curlie.5dfcbb1,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-rs-curlie,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.8701854493580599,False,False,False,,0,0,610,701,83,774,4.5783,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
rvben__rumdl.2d75c4d,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-rvben-rumdl,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.4629741119807345,False,False,False,,0,0,1538,3322,67,971,6.8081,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
sharkdp__bat.f822bd0,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-sharkdp-bat,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.46057571964956195,False,False,False,,0,0,368,799,61,567,3.7934,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
shashwatah__jot.a92aad8,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-shashwatah-jot,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.8031914893617021,False,False,False,,0,0,604,752,50,658,2.8145,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
sirwart__ripsecrets.34c9e03,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-sirwart-ripsecrets,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.8592471358428805,False,False,False,,0,0,525,611,55,628,2.7962,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
stacked-git__stgit.430027d,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-stacked-git-stgit,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.5127688172043011,False,False,False,,0,0,763,1488,72,824,4.6485,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
tarka__xcp.5e5b448,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-tarka-xcp,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.9366554054054054,False,False,False,,0,0,1109,1184,65,773,3.5885,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
trasta298__keifu.3331426,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-trasta298-keifu,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.5076335877862596,False,False,False,,0,0,133,262,59,536,3.0188,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
unhappychoice__gittype.34b72d0,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-unhappychoice-gittype,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.6680161943319838,False,False,False,,0,0,495,741,66,648,3.9715,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
wintermute-cell__ngrrram.8ea13c3,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-wintermute-cell-ngrrram,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.7194719471947195,False,False,False,,0,0,218,303,31,391,1.399,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
yassinebridi__serpl.c48a9d7,cpx62-goalcontract-xhigh-shard-0-of-5-20260519T215046Z-yassinebridi-serpl,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.4618834080717489,False,False,False,,0,0,206,446,61,540,2.8491,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
ammarabouzor__tui-journal.2b4540d,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-ammarabouzor-tui-journal,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.6248216833095578,False,False,False,,0,0,876,1402,89,922,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
arq5x__bedtools2.dd57059,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-arq5x-bedtools2,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.44349477682811017,False,False,False,,0,0,467,1053,63,793,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
axodotdev__oranda.27d60c7,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-axodotdev-oranda,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.37027379400260757,False,False,False,,0,0,284,767,52,604,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
bootandy__dust.62bf1e1,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-bootandy-dust,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.3647260273972603,False,False,False,,0,0,213,584,92,1121,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
byron__dua-cli.8570c15,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-byron-dua-cli,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.8744710860366713,False,False,False,,0,0,620,709,59,729,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
chmln__handlr.90e78ba,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-chmln-handlr,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.7326869806094183,False,False,False,,0,0,529,722,73,753,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
cordx56__rustowl.655bc5c,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-cordx56-rustowl,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.6842105263157895,False,False,False,,0,0,403,589,41,451,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
dandavison__delta.acd758f,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-dandavison-delta,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.16210526315789472,False,False,False,,0,0,154,950,80,946,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
ducaale__xh.4a6e44f,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-ducaale-xh,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.5209222886421861,False,False,False,,0,0,610,1171,79,987,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
eliukblau__pixterm.1a93fd5,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-eliukblau-pixterm,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.3209302325581395,False,False,True,,0,0,138,430,67,1046,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
eudoxia0__hashcards.48aa136,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-eudoxia0-hashcards,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.7065750736015701,False,False,False,,0,0,720,1019,106,1024,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
foriequal0__git-trim.07c2f50,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-foriequal0-git-trim,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.5599214145383105,False,False,False,,0,0,285,509,64,884,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
google__brotli.b3dc9cc,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-google-brotli,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.19501133786848074,False,False,False,,0,0,86,441,96,1019,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
hatoo__oha.8dc6349,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-hatoo-oha,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.578420467185762,False,False,False,,0,0,520,899,53,669,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
incu6us__goimports-reviser.81bd549,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-incu6us-goimports-reviser,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.6920077972709552,False,False,False,,0,0,355,513,72,719,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
jarun__nnn.cb2c535,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-jarun-nnn,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.6205450733752621,False,False,True,,0,0,296,477,77,733,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
johnkerl__miller.8d85b46,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-johnkerl-miller,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.27628612420577986,False,False,False,,0,0,4044,14637,63,957,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
kaushiksrini__parqeye.8072121,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-kaushiksrini-parqeye,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.569937369519833,False,False,False,,0,0,273,479,46,647,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
kyoheiu__felix.95df390,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-kyoheiu-felix,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.8565737051792829,False,False,False,,0,0,430,502,54,589,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
lymphatus__caesium-clt.a529b2e,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-lymphatus-caesium-clt,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.9408695652173913,False,False,False,,0,0,541,575,61,751,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
mgechev__revive.201451e,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-mgechev-revive,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.31361760660247595,False,False,False,,0,0,228,727,67,939,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
mookid__diffr.2152742,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-mookid-diffr,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.28052805280528054,False,False,False,,0,0,170,606,52,472,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
nikolassv__bartib.6b9b5ce,cpx62-goalcontract-xhigh-shard-1-of-5-20260519T215046Z-nikolassv-bartib,20260519T215046Z,gpt-5.5,xhigh,paper-prompt-goal-contract-nointernet,False,0.7506925207756233,False,False,False,,0,0,542,722,49,626,0.0,Linux,x86_64,16,30g,,Paper Prompt + Goal Contract (mini-SWE-style),prompt/paper-prompt-goal-contract-nointernet/,3378844cd797372bef9c30725cfddd52b198cef364bb1884a37d3f9e415681f0
